experiment,n,k,file,problem,infval,finval,threshold,rep,timeout_s,warmup,status,mean_s,result01
response_sup_sumplus_emptiness,256,256,samples/generated_response_time_1/response_n256_k256.txt,emptiness,Sup,SumPlus,256.0,1,600.0,0,OK,338.979483381,1
